user_id,event_date,event_type,feature_name
225,2024-06-23,login,Authentication
577,2024-02-07,login,Authentication
581,2024-04-21,login,Authentication
952,2024-02-08,assign_task,Task Collaboration
9,2024-05-22,assign_task,Task Collaboration
236,2024-04-28,login,Authentication
710,2024-02-29,upload_file,File Sharing
924,2024-05-15,comment,Task Collaboration
685,2024-02-13,login,Authentication
794,2024-02-12,upload_file,File Sharing
28,2024-05-13,login,Authentication
808,2024-06-03,comment,Task Collaboration
911,2024-06-21,login,Authentication
646,2024-01-23,comment,Task Collaboration
27,2024-05-01,login,Authentication
550,2024-05-20,assign_task,Task Collaboration
196,2024-03-24,login,Authentication
203,2024-04-15,comment,Task Collaboration
85,2024-03-04,login,Authentication
832,2024-06-01,login,Authentication
30,2024-05-04,login,Authentication
466,2024-02-21,login,Authentication
99,2024-02-17,comment,Task Collaboration
899,2024-03-01,complete_task,Task Completion
190,2024-01-17,upload_file,File Sharing
12,2024-02-09,integrate_tool,Integrations
603,2024-03-15,login,Authentication
30,2024-03-29,login,Authentication
725,2024-03-09,assign_task,Task Collaboration
38,2024-03-25,complete_task,Task Completion
853,2024-01-26,comment,Task Collaboration
572,2024-02-09,create_task,Task Management
294,2024-04-05,login,Authentication
360,2024-04-26,login,Authentication
655,2024-05-15,create_task,Task Management
914,2024-03-13,comment,Task Collaboration
180,2024-02-14,login,Authentication
797,2024-01-17,integrate_tool,Integrations
112,2024-06-17,complete_task,Task Completion
742,2024-03-17,integrate_tool,Integrations
444,2024-05-16,complete_task,Task Completion
21,2024-03-31,login,Authentication
145,2024-04-15,complete_task,Task Completion
499,2024-04-10,create_task,Task Management
146,2024-04-12,integrate_tool,Integrations
441,2024-01-24,login,Authentication
887,2024-03-13,create_task,Task Management
421,2024-04-30,login,Authentication
316,2024-04-15,login,Authentication
166,2024-05-18,complete_task,Task Completion
652,2024-02-04,upload_file,File Sharing
203,2024-06-05,create_task,Task Management
496,2024-05-15,create_task,Task Management
756,2024-01-17,comment,Task Collaboration
625,2024-05-19,login,Authentication
468,2024-04-02,upload_file,File Sharing
713,2024-04-18,create_task,Task Management
385,2024-02-19,assign_task,Task Collaboration
314,2024-04-23,complete_task,Task Completion
771,2024-01-24,create_task,Task Management
255,2024-02-06,create_task,Task Management
959,2024-01-11,complete_task,Task Completion
917,2024-04-08,complete_task,Task Completion
23,2024-02-24,complete_task,Task Completion
905,2024-01-27,assign_task,Task Collaboration
758,2024-03-07,login,Authentication
339,2024-01-02,login,Authentication
493,2024-03-08,login,Authentication
823,2024-05-25,comment,Task Collaboration
511,2024-05-27,login,Authentication
366,2024-03-03,assign_task,Task Collaboration
372,2024-03-12,complete_task,Task Completion
915,2024-05-09,complete_task,Task Completion
830,2024-03-23,login,Authentication
599,2024-02-11,login,Authentication
219,2024-06-04,upload_file,File Sharing
475,2024-06-05,create_task,Task Management
423,2024-04-16,upload_file,File Sharing
356,2024-01-28,integrate_tool,Integrations
460,2024-04-14,create_task,Task Management
503,2024-04-21,create_task,Task Management
27,2024-05-12,create_task,Task Management
942,2024-01-15,comment,Task Collaboration
802,2024-04-19,create_task,Task Management
801,2024-03-13,upload_file,File Sharing
860,2024-06-08,complete_task,Task Completion
223,2024-06-28,login,Authentication
864,2024-03-30,complete_task,Task Completion
690,2024-02-06,assign_task,Task Collaboration
148,2024-05-22,integrate_tool,Integrations
424,2024-06-17,login,Authentication
739,2024-01-04,login,Authentication
351,2024-03-24,login,Authentication
186,2024-06-03,login,Authentication
415,2024-05-28,login,Authentication
806,2024-02-29,integrate_tool,Integrations
982,2024-03-26,create_task,Task Management
429,2024-03-11,complete_task,Task Completion
41,2024-06-23,assign_task,Task Collaboration
905,2024-01-31,login,Authentication
393,2024-01-17,create_task,Task Management
703,2024-06-26,complete_task,Task Completion
79,2024-01-07,assign_task,Task Collaboration
717,2024-05-05,login,Authentication
896,2024-03-23,complete_task,Task Completion
790,2024-01-28,login,Authentication
784,2024-01-10,comment,Task Collaboration
544,2024-01-27,create_task,Task Management
450,2024-05-20,login,Authentication
474,2024-05-06,login,Authentication
142,2024-02-12,complete_task,Task Completion
251,2024-03-09,complete_task,Task Completion
294,2024-03-03,create_task,Task Management
610,2024-03-10,login,Authentication
136,2024-04-08,login,Authentication
484,2024-06-12,login,Authentication
789,2024-03-11,create_task,Task Management
312,2024-04-02,login,Authentication
814,2024-05-22,login,Authentication
555,2024-05-25,create_task,Task Management
632,2024-05-11,comment,Task Collaboration
732,2024-01-11,integrate_tool,Integrations
46,2024-05-13,assign_task,Task Collaboration
236,2024-05-01,comment,Task Collaboration
48,2024-06-27,create_task,Task Management
198,2024-01-18,create_task,Task Management
84,2024-03-07,comment,Task Collaboration
543,2024-05-24,comment,Task Collaboration
161,2024-04-06,create_task,Task Management
428,2024-02-03,create_task,Task Management
71,2024-06-06,complete_task,Task Completion
520,2024-05-26,assign_task,Task Collaboration
969,2024-05-16,assign_task,Task Collaboration
898,2024-06-16,upload_file,File Sharing
913,2024-02-13,login,Authentication
52,2024-04-04,create_task,Task Management
45,2024-03-31,complete_task,Task Completion
293,2024-04-20,create_task,Task Management
938,2024-06-01,login,Authentication
812,2024-03-11,assign_task,Task Collaboration
465,2024-02-22,login,Authentication
885,2024-06-24,assign_task,Task Collaboration
550,2024-03-11,login,Authentication
867,2024-02-22,assign_task,Task Collaboration
380,2024-04-17,assign_task,Task Collaboration
743,2024-06-25,create_task,Task Management
478,2024-06-19,create_task,Task Management
262,2024-01-19,login,Authentication
580,2024-03-06,login,Authentication
179,2024-06-10,create_task,Task Management
357,2024-01-01,login,Authentication
419,2024-04-15,upload_file,File Sharing
698,2024-02-24,comment,Task Collaboration
953,2024-01-15,login,Authentication
201,2024-05-06,login,Authentication
902,2024-01-15,login,Authentication
13,2024-04-30,assign_task,Task Collaboration
443,2024-05-30,login,Authentication
726,2024-03-06,login,Authentication
732,2024-06-22,create_task,Task Management
286,2024-04-23,complete_task,Task Completion
756,2024-05-16,comment,Task Collaboration
868,2024-05-25,integrate_tool,Integrations
258,2024-05-24,login,Authentication
570,2024-03-12,login,Authentication
548,2024-04-07,login,Authentication
840,2024-06-10,complete_task,Task Completion
941,2024-02-13,login,Authentication
490,2024-06-05,create_task,Task Management
498,2024-01-16,create_task,Task Management
905,2024-03-18,comment,Task Collaboration
894,2024-02-21,login,Authentication
705,2024-01-02,create_task,Task Management
333,2024-03-01,complete_task,Task Completion
562,2024-05-11,create_task,Task Management
975,2024-05-05,assign_task,Task Collaboration
32,2024-02-21,create_task,Task Management
610,2024-02-10,upload_file,File Sharing
43,2024-06-28,login,Authentication
893,2024-01-31,login,Authentication
351,2024-06-02,upload_file,File Sharing
334,2024-06-03,create_task,Task Management
822,2024-04-30,complete_task,Task Completion
559,2024-02-20,assign_task,Task Collaboration
270,2024-04-04,assign_task,Task Collaboration
944,2024-06-24,login,Authentication
823,2024-01-11,comment,Task Collaboration
413,2024-05-15,comment,Task Collaboration
943,2024-01-12,assign_task,Task Collaboration
575,2024-04-08,login,Authentication
19,2024-02-14,complete_task,Task Completion
347,2024-02-03,login,Authentication
905,2024-03-12,login,Authentication
613,2024-06-23,complete_task,Task Completion
37,2024-01-21,comment,Task Collaboration
619,2024-02-10,create_task,Task Management
92,2024-01-22,complete_task,Task Completion
820,2024-01-21,login,Authentication
185,2024-06-04,login,Authentication
728,2024-03-11,comment,Task Collaboration
28,2024-01-14,login,Authentication
548,2024-03-19,complete_task,Task Completion
372,2024-03-13,upload_file,File Sharing
832,2024-02-21,login,Authentication
530,2024-06-19,integrate_tool,Integrations
345,2024-03-16,login,Authentication
419,2024-01-19,create_task,Task Management
196,2024-01-27,complete_task,Task Completion
78,2024-05-25,integrate_tool,Integrations
167,2024-01-13,create_task,Task Management
90,2024-04-16,login,Authentication
264,2024-05-08,login,Authentication
472,2024-03-25,create_task,Task Management
208,2024-06-10,assign_task,Task Collaboration
724,2024-05-20,login,Authentication
271,2024-04-18,create_task,Task Management
263,2024-04-24,upload_file,File Sharing
506,2024-02-20,create_task,Task Management
785,2024-01-01,login,Authentication
512,2024-04-30,complete_task,Task Completion
854,2024-06-04,login,Authentication
726,2024-05-02,upload_file,File Sharing
886,2024-02-01,login,Authentication
576,2024-06-02,create_task,Task Management
524,2024-05-21,create_task,Task Management
722,2024-04-02,create_task,Task Management
312,2024-03-08,create_task,Task Management
174,2024-03-03,login,Authentication
431,2024-03-22,create_task,Task Management
768,2024-05-21,create_task,Task Management
463,2024-06-03,login,Authentication
101,2024-02-10,complete_task,Task Completion
16,2024-01-03,integrate_tool,Integrations
709,2024-04-03,integrate_tool,Integrations
258,2024-02-28,comment,Task Collaboration
896,2024-05-30,login,Authentication
244,2024-01-18,assign_task,Task Collaboration
348,2024-04-13,upload_file,File Sharing
249,2024-03-14,login,Authentication
105,2024-04-29,create_task,Task Management
694,2024-03-16,create_task,Task Management
667,2024-06-17,login,Authentication
287,2024-01-08,create_task,Task Management
169,2024-06-08,complete_task,Task Completion
420,2024-03-21,comment,Task Collaboration
47,2024-06-17,login,Authentication
43,2024-06-21,assign_task,Task Collaboration
321,2024-04-10,login,Authentication
818,2024-01-09,assign_task,Task Collaboration
221,2024-03-30,integrate_tool,Integrations
513,2024-02-17,assign_task,Task Collaboration
712,2024-04-24,comment,Task Collaboration
441,2024-05-31,create_task,Task Management
144,2024-03-27,create_task,Task Management
890,2024-04-04,comment,Task Collaboration
28,2024-06-20,upload_file,File Sharing
854,2024-04-23,comment,Task Collaboration
850,2024-01-18,complete_task,Task Completion
790,2024-01-29,upload_file,File Sharing
553,2024-01-02,upload_file,File Sharing
844,2024-03-18,upload_file,File Sharing
659,2024-03-08,login,Authentication
857,2024-04-07,create_task,Task Management
690,2024-04-26,assign_task,Task Collaboration
827,2024-04-19,create_task,Task Management
837,2024-06-15,upload_file,File Sharing
930,2024-02-10,login,Authentication
167,2024-04-24,login,Authentication
635,2024-03-21,integrate_tool,Integrations
586,2024-05-01,login,Authentication
751,2024-03-27,login,Authentication
249,2024-01-22,create_task,Task Management
775,2024-02-18,upload_file,File Sharing
764,2024-06-04,assign_task,Task Collaboration
357,2024-01-16,complete_task,Task Completion
111,2024-03-08,login,Authentication
692,2024-06-12,integrate_tool,Integrations
700,2024-01-22,login,Authentication
820,2024-05-18,login,Authentication
719,2024-03-25,create_task,Task Management
234,2024-04-30,login,Authentication
24,2024-03-20,create_task,Task Management
26,2024-06-18,create_task,Task Management
381,2024-02-24,login,Authentication
730,2024-02-04,integrate_tool,Integrations
346,2024-02-03,create_task,Task Management
378,2024-03-13,complete_task,Task Completion
522,2024-03-17,integrate_tool,Integrations
17,2024-05-11,login,Authentication
245,2024-06-22,create_task,Task Management
718,2024-05-04,assign_task,Task Collaboration
770,2024-01-11,upload_file,File Sharing
624,2024-03-01,integrate_tool,Integrations
717,2024-05-01,assign_task,Task Collaboration
539,2024-02-04,login,Authentication
969,2024-03-09,create_task,Task Management
583,2024-02-26,integrate_tool,Integrations
688,2024-05-18,comment,Task Collaboration
202,2024-01-12,integrate_tool,Integrations
248,2024-05-04,comment,Task Collaboration
118,2024-02-12,login,Authentication
9,2024-05-26,complete_task,Task Completion
598,2024-03-17,complete_task,Task Completion
23,2024-03-08,login,Authentication
967,2024-02-28,login,Authentication
240,2024-01-02,create_task,Task Management
585,2024-05-15,upload_file,File Sharing
27,2024-05-29,create_task,Task Management
984,2024-01-21,login,Authentication
861,2024-06-05,create_task,Task Management
81,2024-04-10,login,Authentication
596,2024-03-26,create_task,Task Management
199,2024-05-01,assign_task,Task Collaboration
555,2024-03-15,integrate_tool,Integrations
1000,2024-03-15,assign_task,Task Collaboration
775,2024-03-23,comment,Task Collaboration
92,2024-06-13,comment,Task Collaboration
851,2024-03-18,assign_task,Task Collaboration
959,2024-06-05,login,Authentication
84,2024-06-13,create_task,Task Management
300,2024-01-21,login,Authentication
935,2024-04-29,complete_task,Task Completion
296,2024-01-12,upload_file,File Sharing
647,2024-06-24,assign_task,Task Collaboration
454,2024-03-23,complete_task,Task Completion
281,2024-06-23,integrate_tool,Integrations
59,2024-04-22,complete_task,Task Completion
909,2024-01-15,login,Authentication
871,2024-04-22,comment,Task Collaboration
1000,2024-05-20,assign_task,Task Collaboration
342,2024-05-03,comment,Task Collaboration
753,2024-05-20,login,Authentication
465,2024-04-24,comment,Task Collaboration
880,2024-05-26,create_task,Task Management
342,2024-02-01,upload_file,File Sharing
610,2024-04-08,upload_file,File Sharing
62,2024-03-27,login,Authentication
776,2024-05-28,login,Authentication
625,2024-04-21,comment,Task Collaboration
429,2024-05-21,assign_task,Task Collaboration
658,2024-01-24,assign_task,Task Collaboration
728,2024-02-18,upload_file,File Sharing
256,2024-02-01,integrate_tool,Integrations
828,2024-03-15,login,Authentication
828,2024-04-18,assign_task,Task Collaboration
874,2024-01-11,upload_file,File Sharing
770,2024-03-08,integrate_tool,Integrations
706,2024-03-30,login,Authentication
347,2024-04-19,login,Authentication
526,2024-05-12,login,Authentication
304,2024-06-12,complete_task,Task Completion
